*
* THIS FILE IS USED FOR TEXT MESSAGES USED DURING THE EXECUTION OF THE
* Visual LANSA PRODUCT. ALL LINES MUST BE OF THE FORM NNNN,<TEXT> UNLESS
0630,          ﾃｰﾌﾞﾙ ﾃﾞｰﾀの復元                    : >S<
0801,          保存されたﾃﾞｰﾀの保持                : >S<
0105,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよびﾃｰﾌﾞﾙ >S< の作成が開始されました。
0106,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよびｲﾝﾃﾞｯｸｽ >S< の作成が開始されました。
0107,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよびﾋﾞｭｰ >S< の作成が開始されました。
0108,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよび OAM >S< の作成が開始されました。
0109,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよびﾃｰﾌﾞﾙ >S< の作成が終了しました。
0110,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよびｲﾝﾃﾞｯｸｽ >S< の作成が終了しました。
0111,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよびﾋﾞｭｰ >S< の作成が終了しました。
0112,ｺﾝﾊﾟｲﾙ,ﾘﾝｸおよび OAM >S< の作成が終了しました。
0114,      >L< ﾌｧｲﾙのｺﾝﾊﾟｲﾙ/実行が正常に終了しました。
0115,      >L< ﾌｧｲﾙのｺﾝﾊﾟｲﾙ/実行が失敗しました。
0116,      >L< ﾌｧｲﾙの生成／ｺﾝﾊﾟｲﾙ要求は無視されました。
0117,ﾃｰﾌﾞﾙ >S< の生成要求は無視されました。
0118,ﾃｰﾌﾞﾙ >S< ｿｰｽ生成が開始されました。
0119,ﾃｰﾌﾞﾙ >S< ｿｰｽ生成が終了しました。
0120,ﾃｰﾌﾞﾙ >S< のﾌﾟﾗｲﾏﾘｰ･ｷｰ･ｲﾝﾃﾞｯｸｽ生成が開始されました。
0121,ﾃｰﾌﾞﾙ >S< のﾌﾟﾗｲﾏﾘｰ･ｷｰ･ｲﾝﾃﾞｯｸｽ生成が終了しました。
0122,ﾃｰﾌﾞﾙ >S< の相対ﾚｺｰﾄﾞ番号ｲﾝﾃﾞｯｸｽ生成が開始されました。
0123,ﾃｰﾌﾞﾙ >S< の相対ﾚｺｰﾄﾞ番号ｲﾝﾃﾞｯｸｽ生成が終了しました。
0124,ｲﾝﾃﾞｯｸｽ >S< のｿｰｽ生成が開始されました。
0125,ｲﾝﾃﾞｯｸｽ >S< のｿｰｽ生成が終了しました。
0126,ﾋﾞｭｰ >S< のｿｰｽ生成が開始されました。
0127,ﾋﾞｭｰ >S< のｿｰｽ生成が終了しました。
0128,ﾃｰﾌﾞﾙ >S< の OAM 生成が開始されました。
0129,ﾃｰﾌﾞﾙ >S< の OAM 生成が終了しました。
0387,警告 - CTD 識別子/文字列 ">S<" が文脈の外で使用されたか無効です。文字列は無視されました。
0388,警告 - CTD 識別子/文字列 ">S<" が未知または無効です。文字列は無視されました。
0389,致命的 - ﾃｰﾌﾞﾙ >S< 定義にﾌﾟﾗｲﾏﾘｰ ｷｰが指定されましたが、現行の DBMS ではﾌﾟﾗｲﾏﾘｰ ｷｰ表現はｻﾎﾟｰﾄされていません。
0390,致命的 - ﾃｰﾌﾞﾙ >S< にﾀｲﾌﾟ >S< が定義されていますが、現行の DBMS ではこのﾀｲﾌﾟの表現はｻﾎﾟｰﾄされていません。
0391,警告 - ﾃｰﾌﾞﾙ >S< に NOT NULL が定義されていますが、現行の DBMS ではこの表現はｻﾎﾟｰﾄされていません。NOT NULL ｵﾌﾟｼｮﾝは無視されました。
0392,警告 - ﾃｰﾌﾞﾙ >S< (列 >S<) にﾀｲﾌﾟ >S< が指定されていますが、現行の DBMS ではｻﾎﾟｰﾄされていません。ﾀｲﾌﾟは >S< に変更されました。
0393,警告 - ﾃｰﾌﾞﾙ >S< 中の列 >S<定義が現行 DBMS の精度の制限を超えています。精度の欠落による影響を調査してください。
0394,情報 - 現行の DBMS はﾌﾟﾗｲﾏﾘｰ･ｷｰをｻﾎﾟｰﾄしていません。そのため、ﾃｰﾌﾞﾙ >S< のﾌﾟﾗｲﾏﾘｰ･ｷｰはﾕﾆｰｸ･ｲﾝﾃﾞｯｸｽ(名前 >S< )として作成されました。
0547,警告 - ﾃｰﾌﾞﾙ >S< に降順のｷｰのｲﾝﾃﾞｯｸｽ >S< がありますが、現行の DBMS では降順のｷｰはｻﾎﾟｰﾄされていません。降順は無視されます。
* 0629,注意： 現行の OAM はﾊﾞｰｼﾞｮﾝ 7.7 より前に生成されました。ﾃｰﾌﾞﾙの新しい保管形式がｻﾎﾟｰﾄされません、古い形式が使用されます。
0629,警告 - OAM が見つからないか、または現行の OAM はﾊﾞｰｼﾞｮﾝ 7.7 より前に生成されました。ﾃｰﾌﾞﾙの新しい保管形式がｻﾎﾟｰﾄされません、古い形式が使用されます。
0656,>S< は外部ﾌｧｲﾙです。ﾃｰﾌﾞﾙを削除することができません。
0657,警告 - ﾃﾞｰﾀﾍﾞｰｽがｻﾎﾟｰﾄされていませんので RRNO の自動制御を適用できません。RRNO の自動制御をﾃｰﾌﾞﾙ >S< に対してﾏﾆｭｱﾙで適用して下さい。
1026,警告 - OAMのみ再作成します。ﾌｧｲﾙの生成状況はｺﾝﾊﾟｲﾙされましたがOAMが存在せず、ﾃｰﾌﾞﾙが存在していてﾃﾞｰﾀが含まれています。ﾃｰﾌﾞﾙに合致するために想定されるﾌｧｲﾙ定義を指定してください。
1050,ﾃｰﾌﾞﾙ >S<からﾃﾞｰﾀをｱﾝﾛｰﾄﾞしています。
1051,ﾃｰﾌﾞﾙ >S<へﾃﾞｰﾀをﾛｰﾄﾞしています。
0658,******* 使用されていません **********
0659,ﾌｧｲﾙ >S< はﾌﾟﾗｲﾏﾘｷｰが存在している時、または@@RRNOがﾃｰﾌﾞﾙに追加されることができる場合にのみ作成することができます。
0811,致命的ｴﾗｰ：ﾌｧｲﾙ名 >S< は予約語なので使用できません。
0812,ﾒﾓﾘ ｴﾗｰ：ﾃｰﾌﾞﾙ >S< に登録されている妥当性検査を制御するために十分なﾒﾓﾘがありません。
0816,>S< は外部ﾌｧｲﾙですが、LX_FOF の行が存在しません。
0884,致命的 : 空のテーブル >S< が作成されませんでした。
0897,致命的 - CTDﾌｧｲﾙが見つからないため、ﾃｰﾌﾞﾙ >S< をﾛｰﾄﾞすることができません。正しいCTDﾌｧｲﾙを見つけてから、ﾘｺﾝﾊﾟｲﾙしてください。もしCTDﾌｧｲﾙが見つからない場合、LANSAﾌｧｲﾙを"ﾃｰﾌﾞﾙ ﾃﾞｰﾀの保存"と"ﾃｰﾌﾞﾙ ﾃﾞｰﾀの復元"にﾁｪｯｸを付けずに、ｺﾝﾊﾟｲﾙする必要があります。
0900,ﾃｰﾌﾞﾙ >S< からのﾃﾞｰﾀのｱﾝﾛｰﾄﾞが失敗しました。
0909,警告 - ﾃｰﾌﾞﾙ >S< 中の列 >S< 定義がﾀｲﾌﾟ >S<の精度の制限を越えています。ﾀｲﾌﾟは>S<へ変更されました。
0910,致命的 - LANSAはﾀｲﾌﾟ>S<のﾃﾞｰﾀﾍﾞｰｽでこのｵﾍﾟﾚｰｼｮﾝをｻﾎﾟｰﾄしていません。
0936,936 致命的 - RDMLXﾌｨｰﾙﾄﾞ >S< がRDMLﾌｧｲﾙに見つかりました。
0937,937 致命的 - >S< ﾌｨｰﾙﾄﾞﾀｲﾌﾟの値はDBFﾌｧｲﾙに保管することができません。
0938,938 致命的 - 無効なﾌｨｰﾙﾄﾞ >S< ｻｲｽﾞ
0939,939 致命的 - BLOB/CLOBﾌｧｲﾙのﾃﾞｨﾚｸﾄﾘ >S<を作成することができません。
0940,940 致命的 - ﾌｧｲﾙ >S< を作成することができません。
0945,945 致命的 - ｴﾗｰの原因は 呼び出された >S< ﾌｧｲﾙ >S< ﾗｲﾌﾞﾗﾘ >S< と直前のﾒｯｾｰｼﾞの中で名前を付けられたﾌｧｲﾙが論理的に重複している可能性があります。
0946,946 致命的 - ﾌｨｰﾙﾄﾞ >S< はﾌｧｲﾙ >S</ﾗｲﾌﾞﾗﾘ >S< で定義されていません。ﾌｧｲﾙとﾗｲﾌﾞﾗﾘが正しいかﾁｪｯｸしてください。
0947,947 致命的 - 最初のﾜｰｷﾝｸﾞ ﾘｽﾄはRDMLX ﾘｽﾄです。付属されたﾜｰｷﾝｸﾞ ﾘｽﾄは許可されません。
0948,948 致命的 - RDMLﾄﾘｶﾞｰﾌｧﾝｸｼｮﾝ >S< はRDMLXﾌｧｲﾙから呼ぶことができません。
1034,1034 致命的 - RDMLﾄﾘｶﾞｰﾌｧﾝｸｼｮﾝ >S< はRDMLXﾌｨｰﾙﾄﾞ >S< から呼ぶことができません。
0949,949 警告 - ﾄﾘｶﾞｰﾌｧﾝｸｼｮﾝ >S< が現在存在していません。
0979,979 致命的 - ﾌｨｰﾙﾄﾞ >S< と >S< は同じ名前のSQL列名 >S<に分割します。
0980,980 致命的 - RDMLXﾌｨｰﾙﾄﾞﾀｲﾌﾟ >S< は有効ではありません。RDMLﾌｨｰﾙﾄﾞでRDMLXﾌｨｰﾙﾄﾞ属性を指定していると考えられます。(例：英数字ﾌｨｰﾙﾄﾞでASQNを指定している)
0981,981 致命的 - RDMLﾌｨｰﾙﾄﾞﾀｲﾌﾟ >S< は有効ではありません。RDMLXﾌｨｰﾙﾄﾞでRDMLﾌｨｰﾙﾄﾞ属性を指定していると考えられます。(例：英数字ﾌｨｰﾙﾄﾞでASQNを指定している)
1074,1074 致命的 - RDMLX ﾌｨｰﾙﾄﾞ >S< に SUNI 属性が含まれますが、関連情報がありません。iSeriesの外部ﾌｧｲﾙをﾘﾛｰﾄﾞし、再ｺﾝﾊﾟｲﾙしてください。 
1082,1082致命的－>S<のフィールドタイプの値は>S<の出力ファイル形式に保存できません。
1109,ﾃｰﾌﾞﾙ >S< へのﾃﾞｰﾀのﾛｰﾄﾞが失敗しました。
1122,1122 致命的 - RDMLX ﾌｨｰﾙﾄﾞ >S< に ﾌｨｰﾙﾄﾞ関連情報がありません。iSeriesの外部ﾌｧｲﾙをﾘﾛｰﾄﾞし、再ｺﾝﾊﾟｲﾙしてください。
* **********************************************************************************
* RUN TIME ERRORS ISSUED BY COMPILED FUNCTIONS AND OAMS - TRANSLATION IS RECOMMENDED
* **********************************************************************************
0130,ﾃﾞﾊﾞｯｸﾞ可能でｺﾝﾊﾟｲﾙを行っていないﾌｧﾝｸｼｮﾝを、ﾃﾞﾊﾞｯｸﾞﾓｰﾄﾞで実行することはできません。
0131,無効なﾃﾞｰﾀﾍﾞｰｽ操作が OAM に要求されました。
0132,"*XXXXX_FIELD_VALIDATE" ﾌｧﾝｸｼｮﾝへのﾊﾟﾗﾒｰﾀｰ／環境が間違っています。
0133,"*XXX_SYSTEM_VARIABLE" ﾌｧﾝｸｼｮﾝへのﾊﾟﾗﾒｰﾀｰ／環境が間違っています。
0134,必要なﾃﾞｰﾀ構造をﾌｧﾝｸｼｮﾝに渡すことができないか渡す順序が間違っています。
0135,呼び出し側と受け取り側ﾌｧﾝｸｼｮﾝ間でのﾃﾞｰﾀ構造に矛盾があります。
0136,>S< ｺﾏﾝﾄﾞはこのﾊﾞｰｼﾞｮﾝの Visual LANSA では実行できません。
1035,>S< ｺﾏﾝﾄﾞはRDMLﾌｨｰﾙﾄﾞのみで使用できます。SYSTM_COMMAND組み込み関数を使用してください。
0597,ｴﾝﾄﾘｰ ﾎﾟｲﾝﾄ >S< はこのOAM に対してｻﾎﾟｰﾄされていません。OAM を再ｺﾝﾊﾟｲﾙして下さい。
0649,RDML ｺﾏﾝﾄﾞに WITH_KEY または WHERE の条件が指定されていなければなりません。
0826,この OAM は >S< のﾃﾞｰﾀﾍﾞｰｽに接続しましたためﾀｲﾌﾟ >S< のﾃﾞｰﾀﾍﾞｰｽへ接続することができません。
0834,PC の外部ﾌｧｲﾙからのﾃﾞｰﾀのﾛｰﾄﾞまたはｱﾝﾛｰﾄﾞは対応していません。
0835,ﾌｧｲﾙ >S< から読み込んだﾃﾞｰﾀの右側が切り捨てられました。ﾌｧｲﾙの更新を行うとﾃﾞｰﾀが消えます。
0842,この処理を行うためには、このﾌｧｲﾙに1次ｷｰまたは相対ﾚｺｰﾄﾞ番号が定義されている必要があります。
0925,ﾃﾞｰﾀのｱﾝﾛｰﾄﾞに失敗しました。ﾚｺｰﾄﾞｻｲｽﾞが32767ﾊﾞｲﾄを超えています。
1038,ﾃﾞｨｽｸﾌｧｲﾙに保存するLOBﾃﾞｰﾀに必要なﾃﾞｨﾚｸﾄﾘが見つからないか、作成することができません。
1039,書き込みするLOBﾃﾞｨｽｸﾌｧｲﾙをｵｰﾌﾟﾝすることができません。
1040,LOBﾃﾞｰﾀを読んでいる間のﾃﾞｰﾀﾍﾞｰｽｴﾗ-。
1076,>S<への割り当ての間、*SQLNULL の強制ができません。
* *******************************************************************
* RUN TIME ERRORS ISSUED BY THE X_DBM LAYER - TRANSLATION IS OPTIONAL
* *******************************************************************
0137,ｱﾌﾟﾘｹｰｼｮﾝはﾃﾞｰﾀﾍﾞｰｽとの接続に失敗しました。
0138,ｱﾌﾟﾘｹｰｼｮﾝはﾃﾞｰﾀﾍﾞｰｽとの切断に失敗しました。
0139,SQLDA に必要なﾒﾓﾘの割り振りができません。
0140,SQLDA に必要なﾒﾓﾘの(再)割り振りができません。
0141,NULL ﾎﾟｲﾝﾀｰへのﾒﾓﾘの割り振りができません。
0142,SQLDA のﾒﾝﾊﾞｰへのﾒﾓﾘ獲得ができません。
0143,ｶｰｿﾙ ﾎﾟｲﾝﾀｰが範囲外です。
0144,X_DBM_NUMBER_CURSORS (ｶｰｿﾙの最大値) を超えました。
0145,ﾃﾞｰﾀﾍﾞｰｽ接続の最大数を超えました。
0273,SQL ｽﾃｰﾄﾒﾝﾄの長さが制限を超えています。
0274,不明な X_DBM I/O が要求されました。
0276,この環境では、SQL/DB2 操作を行うことができません。指定したDBID = ﾊﾟﾗﾒｰﾀｰは、SQL/DB2 ﾃﾞｰﾀﾍﾞｰｽ以外では意味を持たず、ｱｸｾｽすることができません。
0277,この環境では、ﾃﾞｰﾀﾍﾞｰｽ操作以外を行うことができません。 指定した DBID = ﾊﾟﾗﾒｰﾀｰは意味を持たず、ﾃﾞｰﾀﾍﾞｰｽにｱｸｾｽすることができません。
0284,SQL/DB2 操作をこの環境では行うことができません。指定した DBII = ﾊﾟﾗﾒｰﾀｰは、SQL/DB2 ﾃﾞｰﾀﾍﾞｰｽ以外では意味を持たず、ｱｸｾｽすることができません。
0903,ﾃﾞｰﾀﾍﾞｰｽ構造はこのﾊﾞｰｼﾞｮﾝのLANSAでは有効ではありません。
0904,ﾈｲﾃｨﾌﾞ ﾃﾞｰﾀﾍﾞｰｽ ｲﾝﾀｰﾌｪｰｽは正しくｾｯﾄｱｯﾌﾟされません。
0905,SQLﾃﾞｰﾀﾍﾞｰｽ･ｲﾝﾀｰﾌｪｰｽは正しくｾｯﾄｱｯﾌﾟされていません。 一つの原因は、SuperServer接続が稼動していない時にﾛｰｶﾙﾃﾞｰﾀﾍﾞｰｽへの接続なしでSELECT_SQLを使用しています。
0288,不明な X_DBI I/O 操作が要求されました。
0289,X_DBI_NUMBER_CURSORS (最大内部ﾃﾞｰﾀﾍﾞｰｽ･ｶｰｿﾙ)を超えました。
0293,X_XQL_NUMBER_BLOCKS (最大要求ﾌﾞﾛｯｸ)を超えました。
0339,出力のためのｴｸｽﾎﾟｰﾄ･ﾌｧｲﾙ >S< がｵｰﾌﾟﾝできません。
0340,致命的ｴﾗｰがｴｸｽﾎﾟｰﾄ･ﾌｧｲﾙ >S< への書き込みまたはｸﾛｰｽﾞ時に発生しました。
0343,DBID/DBII=*NONE/*AS400/*OTHER ｵﾌﾟｼｮﾝ使用時には、ﾃｰﾌﾞﾙ >S< に対しての I/O 操作要求はｻﾎﾟｰﾄされていません。DBID/DBII=*NONE/*AS400/*OTHER 使用時は、操作は制限されます。
0344,ｼｽﾃﾑ･ｴｸｽﾎﾟｰﾄ機能
0345,ﾃｰﾌﾞﾙ >S< (>S<への)のｴｸｽﾎﾟｰﾄ処理中です。お待ちください。
0346,ﾃｰﾌﾞﾙ >S< (>S<への)のｴｸｽﾎﾟｰﾄが正常終了しました。
0347,ﾃｰﾌﾞﾙ >S< (>S<への)のｴｸｽﾎﾟｰﾄが失敗しました。ﾒｯｾｰｼﾞの詳細を確認してください。
0415,ﾃｰﾌﾞﾙ >S< (>S<への)のｴｸｽﾎﾟｰﾄは、実行されませんでした。環境が使用不能です。
0416,変換ﾃｰﾌﾞﾙ >S< (言語 >S<、>S< 用)が見つかりました。
0349,ｴｸｽﾎﾟｰﾄ･ﾌｧｲﾙのﾊﾞｰｼﾞｮﾝが違います。あなたのｼｽﾃﾑは >S< です。ｴｸｽﾎﾟｰﾄ･ﾌｧｲﾙは、>S< ｼｽﾃﾑで生成されています。
0379,X_DBM_ODBC 構造体へのﾒﾓﾘー割り振りができません。
0380,X_DBM_ODBC 構造体内のﾒﾝﾊﾞｰへのﾒﾓﾘー割り振りができません。
0381,ODBC 構文ﾊﾝﾄﾞﾙの割当てができません。
0382,ODBC 環境ﾊﾝﾄﾞﾙの割当てができません。
0383,ODBC 接続ﾊﾝﾄﾞﾙの割当てができません。
0384,ODBC 接続ﾊﾝﾄﾞﾙの解放ができません。
0385,ODBC 環境ﾊﾝﾄﾞﾙの解放ができません。
0386,ODBC 構文ﾊﾝﾄﾞﾙの解放ができません。
0606,ﾌｧｲﾙ >S< を開けません。ﾌｧｲﾙが存在しないか、このﾌﾟﾛｾｽに対して、すでに開いているﾌｧｲﾙ数が多すぎます。(FXQM ﾊﾟﾗﾒｰﾀｰの詳細については、ﾏﾆｭｱﾙを参照して下さい。)
0708,ｼｽﾃﾑ ｴｸｽﾎﾟｰﾄが完了しました。>D< ﾌｧｲﾙがｴｸｽﾎﾟｰﾄされました。
0807,指定されたﾄﾗﾝｻﾞｸｼｮﾝ ｱｲｿﾚｰｼｮﾝ ﾚﾍﾞﾙ(ODBI=>S<) が DBMS >S< に対応されていません。
0808,ﾄﾗﾝｻﾞｸｼｮﾝ ｱｲｿﾚｰｼｮﾝ ﾚﾍﾞﾙ READ_UNCOMMITTED が DBMS >S< に対応されていません。
0814,ｻｰﾊﾞｰ OAM がﾘﾎﾟｼﾞﾄﾘ ﾃｰﾌﾞﾙ >S< に対する要求された I/O 処理をｻﾎﾟｰﾄしていません。
0815,ﾘﾎﾟｼﾞﾄﾘ ﾃｰﾌﾞﾙ >S< の次ﾚｺｰﾄﾞの検索またはｶｰｿﾙを閉じることを要求していますが以前に SELECT していません。
0817,ｻｰﾊﾞｰへﾘﾎﾟｼﾞﾄﾘ ﾙｰﾄ
0827,ODBC から "欄が見つかりません" の回答を受けました。要求したﾃｰﾌﾞﾙが存在しませんまたは見ることができません。
0902,SELECT 文の結果に欄がありません。Oracle のﾊﾟｯﾁ ﾚﾍﾞﾙを確認して下さい。
0977,正しくないSQLDAの使用: >L< へ列の数をｾｯﾄすることができません。>L< のみがSQLDAで定義されます。
1037,SELECT_SQLはWHEREﾊﾟﾗﾒｰﾀの比較する値としてﾊﾞｲﾅﾘﾌｨｰﾙﾄﾞの使用はｻﾎﾟｰﾄしていません。
* **********************************************************************
* RUN TIME ERRORS ISSUED BY THE X_PIM LAYER - TRANSLATION IS RECOMMENDED
* **********************************************************************
0146,報告書用ﾃﾝﾎﾟﾗﾘｰ･ﾌｧｲﾙ名の割り振りに失敗しました。
0147,報告書用ﾃﾝﾎﾟﾗﾘｰ･ﾌｧｲﾙのｵｰﾌﾟﾝに失敗しました。
0148,ﾌﾟﾘﾝﾀｰ ﾎﾟｰﾄ >S< が PRTR= の X_RUN ﾊﾟﾗﾒｰﾀｰに指定されましたが、このｵﾍﾟﾚｰﾃｨﾝｸﾞ ｼｽﾃﾑでは指定された値が無効です。このﾊﾟﾗﾒｰﾀｰを確認して再実行して下さい。
0149,ﾌﾟﾘﾝﾄ･ﾌｧｲﾙのﾌﾟﾘﾝﾀｰ･ﾎﾟｰﾄへの割当てでｴﾗｰが発生しました。 PRTR= ﾊﾟﾗﾒｰﾀｰでのﾌﾟﾘﾝﾀｰ･ﾎﾟｰﾄ指定が無効であるか、この時点では有効ではありません。
0150,報告書用ﾃﾝﾎﾟﾗﾘｰ･ﾌｧｲﾙへの書き込みに失敗しました。
0418,ﾌｧﾝｸｼｮﾝでの報告書用永久ﾌｧｲﾙ名の最大値を超えました。
0419,報告書用永久ﾌｧｲﾙのｵｰﾌﾟﾝに失敗しました。
0581,ﾕｰｻﾞｰ要求により、報告書の生成は中止されました。
0582,ﾌｫﾝﾄ >S< の定義はこのｼｽﾃﾑに見つかりませんでした。
0837,ﾌｫﾝﾄ >S< が見つかりませんでした、かわりに >S< を使用します。
* *******************************************************************
* RUN TIME ERRORS ISSUED BY THE X_FUN LAYER - TRANSLATION IS OPTIONAL
* *******************************************************************
0151,変換時ｵｰﾊﾞｰﾌﾛｰ - 値が長精度整数には大き過ぎます。
0152,変換時ｵｰﾊﾞｰﾌﾛｰ - 値が短精度整数には大き過ぎます。
0153,変換時ｵｰﾊﾞｰﾌﾛｰ - X_MAXIMUM_DIGITS 精度を超えました。
0154,ﾍﾞｸﾀｰ/ﾌｨｰﾙﾄﾞは配列ではありませんが、ｲﾝﾃﾞｯｸｽが作成されています。
0155,ﾍﾞｸﾀｰ/ﾌｨｰﾙﾄﾞﾀｲﾌﾟが、要求された操作では無効なﾀｲﾌﾟです。
0156,ｼｽﾃﾑ変数評価ﾌﾟﾛｸﾞﾗﾑ F@SYSVAR が無効です。
0157,無効なｼｽﾃﾑ変数が見つかりました.
1036,*AUTONUMは >S< 桁です。 これは15桁以上にはなりません。
0158,3GL ｼｽﾃﾑ変数評価ﾌﾟﾛｸﾞﾗﾑは現行ｻﾎﾟｰﾄされていません.
0159,ｼｽﾃﾑ変数評価ﾌﾟﾛｸﾞﾗﾑ M@SYSVAR が無効です。
1114,GUIDを生成するには、ﾌｨｰﾙﾄﾞ長は最低 32 でなければなりません。
1115,*GUID ｴﾗｰ。 >D< が >S< を呼び出しています。
0160,要求された精度は小数点位置に一致しません。
0161,編集語のﾌｫｰﾏｯﾄと/または引用符が正しくありません。
0162,矛盾したﾍﾞｸﾀｰ/ﾌｨｰﾙﾄﾞﾀｲﾌﾟ操作が要求されました。
0163,ｻﾌﾞｽﾄﾘﾝｸﾞの開始位置もしくは長さが無効です。
0164,ｻﾌﾞｽﾄﾘﾝｸﾞ操作の結果の数字に数字以外の文字があります。
0165,NULL ｾｰﾌﾞ･ｴﾘｱからのﾍﾞｸﾀｰ値の復元が行われました。 ｾｰﾌﾞ･ｴﾘｱには値の保存が行われていません。
0166,ﾌﾟﾛｾｽ/ﾌｧﾝｸｼｮﾝ呼び出しﾄﾗｯｷﾝｸﾞ･ｴﾘｱが不正です。
0167,すべてのｵﾌﾞｼﾞｪｸﾄ･ﾀｲﾌﾟへの呼び出しﾚﾍﾞﾙが最大値を超えました。
0168,RDML ﾚﾍﾞﾙ･ﾌｧﾝｸｼｮﾝの再帰呼び出しが発生しました。
0169,ﾌﾟﾛｾｽ･ｵﾌﾞｼﾞｪｸﾄの呼び出しﾚﾍﾞﾙが最大値を超えました。
0170,呼び出しｽﾀｯｸから移動されたﾌｧﾝｸｼｮﾝが見つかりません。
0171,呼び出しｽﾀｯｸから移動されたﾌﾟﾛｾｽが見つかりません。
0172,代入値の長さが最大値を超えました。
0173,ﾊﾞｯﾁ･ｼﾞｮﾌﾞで、ﾒｯｾｰｼﾞ･ﾀｲﾌﾟ (*WINDOW) が使用されました。
0174,無効なﾒｯｾｰｼﾞ･ﾃﾞｰﾀ長 (sMsgDtaLen) が見つかりました。
0175,無効なﾒｯｾｰｼﾞ･ﾃｷｽﾄ長 (sMsgTxtLen) が指定されました。
0176,無効な２次ﾚﾍﾞﾙ･ﾃｷｽﾄ長 (sSecTxtLen) が指定されました。
0177,ﾒｯｾｰｼﾞ･ﾃｷｽﾄの選択に失敗しました。
0178,LX_F02 から権限の回復に失敗しました。 致命的な SQL ｴﾗｰが発生しました。
0179,ﾌｨｰﾙﾄﾞ･ﾗﾍﾞﾙ、記述もしくは複数言語記述の選択に失敗しました。 致命的な SQL ｴﾗｰが発生しました。
0180,SQL ﾃｰﾌﾞﾙ LX_F96 からｼｽﾃﾑ定義が獲得できません。 原因としては、導入/設定/構成 のｴﾗｰが考えられます。 ｼｽﾃﾑが正しくﾃﾞｰﾀﾍﾞｰｽにﾊﾞｲﾝﾄﾞされていないと思われます。
0181,SQL ﾃｰﾌﾞﾙ LX_F46 から区画定義が獲得できません。 原因としては、導入/設定/構成 のｴﾗｰが考えられます。
0182,SQL ﾃｰﾌﾞﾙ LX_F60 から開発言語定義が獲得できません。原因としては、導入/設定/構成 のｴﾗｰもしくは LANG= ﾊﾟﾗﾒｰﾀｰの指定が間違っていることが考えられます。
0183,致命的で予期しない SQL ｴﾗｰが SQL ﾃｰﾌﾞﾙ使用時に発生しました。
0184,ﾃﾞｰﾀ･ｴﾘｱが他のｼﾞｮﾌﾞでﾛｯｸされています。
0185,ﾃﾞｰﾀ･ｴﾘｱが存在しません。 ﾃﾞｰﾀ･ｴﾘｱは SQL ﾃｰﾌﾞﾙ LX_DTA に登録されている必要があります。ﾏﾆｭｱﾙを参照してください。
0186,無効なﾛｯｸ･ﾚﾍﾞﾙが発生しました。
0187,引用文字列への戻り文字列が短過ぎます。
0188,3GL のﾃﾞｰﾀ妥当性検査ﾌﾟﾛｸﾞﾗﾑは現行ではｻﾎﾟｰﾄされていません。
0189,pX_Fun->chMode で認識できないﾌｧﾝｸｼｮﾝ･ﾓｰﾄﾞが見つかりました。
0190,GET もしくは SELECT 操作なしにﾘｽﾄの更新が行われました。
0191,ﾘｽﾄの最大数を超えた登録、もしくはｾﾞﾛ以下の登録が行われました。
0192,割り当てられていないﾍﾟｰｼﾞ･ｽﾍﾟｰｽからのﾘｽﾄ登録の回復を行おうとしました。
0193,交換ﾘｽﾄへのﾌｨｰﾙﾄﾞ数が多過ぎます - 交換ﾘｽﾄがｵｰﾊﾞｰﾌﾛｰしました。
0194,要求された作業ﾘｽﾄﾊﾟﾗﾒｰﾀｰが、ﾌｧﾝｸｼｮﾝに正しく渡されていません。 ﾘｽﾄを渡していないか渡す順序が間違っていると思われます。
0195,項目長が、渡した作業ﾘｽﾄと受け取った作業ﾘｽﾄで一致していません。 ﾘｽﾄを渡していない、渡す順序が正しくない、もしくは呼出側/受取側で再生成/再ｺﾝﾊﾟｲﾙが必要と思われます。
0196,ﾌｧﾝｸｼｮﾝへ渡されたﾘｽﾄを登録するｽﾍﾟｰｽが足りません。ﾘｽﾄの呼び出し側の記憶装置/ｱﾄﾞﾚｽのｱｸｾｽ違反です。
1041,渡されるﾘｽﾄは両方とも*MAXｴﾝﾄﾘか両方とも*MAXｴﾝﾄﾘ以外でなければなりません。*MAXで1と、100,000ｴﾝﾄﾘは指定できません、
1042,ﾌｧﾝｸｼｮﾝへ渡されるﾘｽﾄはｺﾝﾎﾟｰﾈﾝﾄﾘｽﾄです。記憶構造は通常のﾜｰｸﾘｽﾄと互換性がありません。
0197,ﾄﾘｶﾞｰへ必要な情報が正しく渡されていません。 ﾄﾘｶﾞｰ･ﾌｧﾝｸｼｮﾝはﾄﾘｶﾞｰとしてしか呼び出すことが出来ません。
