*
* THIS FILE IS USED FOR TEXT MESSAGES USED DURING THE EXECUTION OF THE
* LANSA pour Windows PRODUCT. ALL LINES MUST BE OF THE FORM NNNN,<TEXT> UNLESS
0249,Erreur système fatale >D< pendant le chargement de la DLL de gestionnaire de communications / Routine >S<. Vérifiez que le paramètre LIBPATH= du CONFIG.SYS/AUTOEXEC.BAT contient la valeur <lecteur>:\CMLIB\DLL.
0377,Erreur système fatale >D< au chargement de la DLL NS/DOS ou ClientAccess/400, routine >S<. Vérifiez le paramètre PATH= de votre AUTOEXEC.BAT afin d'être sûre que la DLL a été trouvée ou utilisez un nom qualifié CDLL= value.
0378,Client Access/400 (ou un autre routeur OEM) n'est pas chargé actuellement. Le routeur doit être chargé avant qu'une session de communications puisse être allouée.
0929,La mémoire allouée est insuffisante pour enregistrer les informations du vecteur index de tableau en cours.
0950,Réception de données inattendues.
0985,Impossible de résoudre le CCSID à un octet à utiliser pour créer un fichier texte. Le CCSID du travail est >S<.
1017,Le serveur doit utiliser LANSA 11.0 ou ultérieure si vous utilisez DEFINE_ANY_SERVER ou DBID=*ANY.
1019,Utilisation des paramètres de X_RUN CMTH=C CDLL=LCOMGR32.DLL en utilisant DEFINE_ANY_SERVER ou DBID=*ANY.
1024,La page de code du client >S< est inconnue.
1025,Erreur de traduction de >S< en >S< : >S<
1066,Impossible de convertir les chemins des fichiers. Le client est coréen mais ce système n'est pas coréen. Le caractère Won ne peut pas être représenté sur ce système et donc ne peut pas être converti. Si le client est coréen, le serveur doit aussi être un système coréen.
1072,Valeurs globales non initialisées sur le serveur. Peut être causé par des instances multiples des programmes de service X_DLL ou X_SSV. Ceux-ci ne devraient pas exister dans une bibliothèque précédant la bibliothèque des programmes LANSA dans la liste de bibliothèques utilisateur.
1073,Erreur de communications rencontrée avec le serveur de nom LU >S<. Vérifiez que le travail listener est bien démarré sur le serveur, vérifiez la configuration des communications et les joblogs.
1119,Mémoire allouée insuffisante pour envoyer/recevoir le vecteuren cours.
1129,Erreur de transfert du fichier >S<
1130,Erreur de transfert du fichier >S<\>S<
1133,Un client demandant un MSI de mise à niveau Just-In-Time a demandé un Statut de package.
1134,Un client demandant un Package de mise à niveau Just-In-Time a demandé un Statut MSI.
* ************************************************************************
* RUNTIME MESSAGES USED BY THE X_BIF FUNCTION - TRANSLATION IS RECOMMENDED
* ************************************************************************
0223,La longueur de la zone de données spécifiée est invalide.
0224,Début + Longueur dépasse la taille maximum de la zone de données LDA.
0225,Cette Fonction intégrée n'est pas supportée dans cette version.
0226,La longueur d'entrée précisée pour la liste, >L<, n'est pas identique à celle calculée par le compilateur, >L<. Ce contrôle n'est pas effectué sur les systèmes LANSA for iSeries.
0227,Utilisation invalide de "ALL" dans un nom d'objet.
0228,Le nombre maximum autorisé de fichiers en entrée ou en sortie est dépassé.
0229,Le format de fichier en sortie spécifié n'est ni A, T, C, S ou D.
0230,La méthode spécifiée pour gérer les caractères invalides doit être I, B ou R.
0231,L'option de contrôle Retour Chariot doit être Y, N ou T.
0232,L'option de fermeture de Fichier doit être Y ou N.
0233,L'option R de suppression du point décimal peut seulement être utilisée avec des formats de fichier C ou D.
0234,Une erreur fatale a été détectée à l'écriture du fichier >S<.
0235,"L'option d'extension" de la liste de travail >S< (numéro d'entrée >S<) est invalide.
0236,Le format spécifié pour le fichier en entrée doit être A,T,C,CL,D ou DL.
0237,L'option de sélection d'enregistrement >S< n'est pas valide.
0238,L'option de sélection d'enregistrement est utilisée et les paramètres 9 (position) et/ou paramètres 10 (valeur) n'ont pas été spécifiés.
0239,La liste de travail >S< n'a pas le même nombre maximum autorisé d'entrée que la liste de travail primaire passée comme paramètre 1.
0240,La liste de travail >S< est utilisée plus d'une fois comme une liste d'extension ou a été spécifiée comme une liste primaire et comme une liste d'extension.
0241,La longueur calculée du tampon dépasse la longueur maximum autorisée.
0242,Une erreur fatale a été détectée lors de la lecture du fichier >S<.
0243,La position de comparaison n'est pas valide pour le numéro d'enregistrement en entrée >S<.
0244,Erreur de conversion de la zone numérique. La zone réceptrice est soit en dépassement de capacité ou alors contient un type de données invalide.
0245,Une erreur de chargement de liste a été détectée lors de la lecture de >S< dans la liste >S<.
0246,L'enregistrement lu depuis le fichier >S< est trop court pour être valide. La longueur de l'enregistrement lu et la longueur minimum calculée étaient >S< respectivement.
0247,L'option de commande d'exécution spécifiée n'est ni S ni W.
0259,La liste de travail >S< n'a pas été définie correctement pour utilisation par cette fonction intégrée. Consultez les guides techniques pour plus d'informations.
0260,La liste de travail >S< a plus de 9999 entrées, le maximum autorisé.
0323,Erreur dans SET_SESSION_VALUE. La valeur de session ">S<" est incorrecte ou inconnue. Consultez la documentation technique.
0324,Erreur dans SET_SESSION_VALUE. La valeur de session ">S<" ne supporte pas la valeur ">S<". Consultez la documentation technique.
0407,Attribut de fichier RECURLVL non supporté actuellement.
0604,Erreur sur une fonction intégrée (BIF). Consultez l'aide de deuxième niveau.
0607,L'identifiant de tâche ">S<" n'existe pas. Vérifiez-en l'orthographe ou la cadrage à droite.
0608,">S<" - Chemin incorrect.
0609,Espace disponible insuffisant pour la création du fichier "plat".
0610,">S<" - Chemin incorrect ou fichier non trouvé.
0611,La reconstruction du fichier ">S<" a échoué.
0612,>S<.
0613,">S<" - Clé précisée non trouvée.
0614,Cette fonction intégrée n'est supportée que sous Microsoft Windows.
1170,Cette fonction intégrée n'est supportée que sous Windows 32 bits.
0635,Information de version non disponible.
0636,L'objet ">S<" n'existe pas.
1112,Impossible de supprimer la clé '>S<\>S<'.
1113,Impossible de supprimer la valeur de clé '>S<\>S<'.
1181,Impossible de créer ou modifier la clé '>S<\>S<'.
0760,Le type de valeur retourné n'est pas admis.
0774,Le fichier >S< est soit dans un format zip incorrect, soit endommagé, soit tronqué.
0775,Le répertoire >S< n'a pas pu être créé.
1131,Erreur d'écriture dans le fichier >S<.
0776,L'option de réécriture n'est pas N,U, ou Y.
0777,Le répertoire >S< est introuvable.
0778,L'option d'inclusion des sous-répertoires n'est pas N ou Y.
0779,L'option de suppression des fichiers zippés n'est pas N ou Y.
0780,Le niveau de compression n'est pas compris entre 0 et 9.
0781,Erreur pendant la copie du fichier >S< en >S< .
0782,Mise à jour des offsets impossible dans le fichier archive auto-extractible >S<.
0783,Erreur Zip >L<: >S<
0804,Erreur d'exécution du programme externe.
0805,Nombre d'arguments incorrects pour la fonction intégrée (BIF)
0806,Cette commande ne peut être exécutée que depuis un travail Web.
0809,">S<" - Valeur saisie incorrecte.
0818,Le SSN ">S<" a déjà été défini et connecté à la base de données ">S<".
0819,Le SSN ">S<" a été redéfini pour se connecter à la base ">S<".
0820,Le SSN ">S<" a déjà été défini pour se connecter à la base de données ">S<". Il ne peut pas être redéfini pour se connecter au serveur.
0821,Le SSN ">S<" a déjà été défini pour se connecter au serveur ">S<". Il ne peut pas être redéfini pour se connecter à la base de données.
0829,Le type de base de données '>S<' est incorrect.
0836,Erreur d'ajout de la zone ">S<" en tant que clé, l'index de la vue logique dépasserait les limites admise.
0984,Code tâche précisé invalide.
* Start JSM BIF
0846,Vous n'avez pas de licence JSM Client.
0847,Récupération des attributs du travail impossibles.
0848,Création du socket impossible.                     
0849,Serveur introuvable.
0850,Connexion au serveur impossible.
0851,Service fermé.
0852,Service non ouvert.
0853,Envoi de commande impossible, connexion fermée.
0854,Envoi de commande impossible, connexion fermée.
0855,Envoi de tableau de données impossible, connexion fermée.
0856,Lecture des propriétés de protocole impossibles.
0857,Envoi de la liste de mots clés impossible, connexion fermée.
0858,La taille du tableau de données dépasse la limite de stockage de la sortie standard stdout.
0859,Envoi la liste de travail impossible, connexion fermée.
0860,Envoi des informations client impossible, connexion fermée.
0861,Envoi la liste des zones impossible, connexion fermée.
0862,Envoi des données des zones impossible, connexion fermée.
0863,Allocation de stockage impossible pour le tableau de zones.
0864,Allocation de stockage impossible pour les données des zones.
0865,La valeur du statut reçu est trop longue.
0866,La valeur du message reçu est trop longue.
0867,Lecture de la valeur du statut impossible.
0868,Lecture de a valeur du message impossible.
0869,Allocation du stockage impossible pour le tableau de données.
0870,Lecture du tableau de données impossible.
0871,Allocation du stockage impossible pour la liste de travail.
0872,Lecture de la liste de travail impossible.
0873,Allocation du stockage impossible pour la liste de zones.
0874,Lecture de la liste de zones impossible.
0875,Allocation du stockage impossible pour l'exécution des contrôles.
0876,Erreur de réception de la liste des zones.
0877,Mise à jour de la liste de travail impossible.
0878,Mise à jour des valeurs de zones impossible.
0879,Création des descriptions de conversion impossible.
0880,Lecture de l'entrée standard stdin impossible.
0881,Client JSM initialisé
0882,Client JSM terminé
0883,Client JSM déjà initialisé
0892,Les données sont produites en version 10.0 ou ultérieure mais l'OAM est en version antérieure à 10.0.
0893,Suppression du fichier ">S<" impossible.
0894,Fichier ">S<" introuvable.
0895,Le fichier de données ">S<" ne correspond pas au format du fichier CTX.
0896,Les données ne peuvent pas être converties au format de la version 10.0.
0898,La version de ">S<" ne peut pas être déterminée.
0911,La liste de travail utilisée pour restaurer la liste n'est pas identique à celle utilisée pour enregistrer la liste de travail.
0912,La liste de travail utilisée pour recevoir la liste n'est pas identique à celle utilisée pour envoyer la liste de travail.
0913,Nom de file de donnée incorrect
0914,Argument de liste de travail incorrect ou manquant
0915,La longueur de l'entrée précisée est incorrecte. La valeur précisée était >L< mais la longueur réelle de l'entrée est >L<.
0916,Les données ont été envoyées d'une liste avec des zones RDMLX. La liste de réception ne contient que des zones RDML.
0917,Les données ont été envoyées d'une liste avec des zones RDML seulement et sont reçues dans une liste avec des zones RDMLX.
0918,Les données ont été enregistrées à partir d'une liste avec des zones RDMLX et sont restaurées dans une liste avec des zones RDML seulement.
0919,Les données ont été enregistrées à partir d'une liste avec des zones RDML seulement et sont restaurées dans une liste avec des zones RDMLX.
0920,La liste >S< contient des zones RDMLX. Cette fonction ne peut gérer que des listes avec des zones RDML seulement.
0922,>S< ne peut pas être chargée.
0923,Appel de >S< impossible, points d'entrée non correspondants.
0935,Des zones RDMLX ne peuvent pas être utilisées dans une demande vers un serveur IBM i.
0992,Descripteur JSMX impossible.
0993,Allocation de la mémoire nécessaire impossible pour le message.
0994,Allocation de la mémoire nécessaire impossible pour la connexion.
0995,Allocation de la mémoire nécessaire impossible pour la commande.
0996,Zone précisée ">S<" introuvable.
0997,Allocation de la mémoire nécessaire impossible pour les définitions de zone.
0998,Allocation de la mémoire nécessaire impossible pour les données de zone.
0999,Allocation de la mémoire nécessaire impossible pour les définitions de listes de travail.
1000,Allocation de la mémoire nécessaire impossible pour les données de listes de travail.
1004,Allocation de mémoire impossible pour les données de listes de travail.
1005,Réception des données de liste de travail impossible.
1006,Allocation de mémoire impossible pour les données de zone.
1007,Réception des données de liste de zone impossible.
1008,Envoi impossible des définitions de zone.
1009,Envoi impossible des données de zone.
1010,Envoi impossible des définitions de liste de travail.
1012,Envoi impossible des données de liste de travail.
1029,Allocation de mémoire impossible pour la définition de zone.
1030,Réception de la définition de zone impossible.
1031,Allocation de mémoire impossible pour la définition de la liste de travail.
1032,Réception de la définition de liste de travail.
1061,Le fichier de données ">S<" est vide.
1083,Allocation de la mémoire nécessaire impossible pour les définitions de zones à partir de la fonction.
1084,Valeur CONTENT_LENGTH incorrecte
1136,Impossible de passer STDIN en mode binaire
1137,Impossible de passer STDOUT en mode binaire 
1138,La longueur pré-calculée est différente la longueur cumulée en lisant le fichier ">S<"
* End JSM BIF
0963,Position de début + longueur dépassent la taille totale de la data area.
0964,Création de cellule d'espace mémoire impossible avec une zone RDMLX comme prototype.
0965,Type de cellule invalide rencontré.
0966,La valeur clé ne doit pas dépasser >D< octets.
1014,Type d'objet précisé invalide - valeurs autorisée PD, PF, FD ou DF
1058,Le type de base de données n’était pas précisé dans DEFINE_DB_SERVER. 
1059,La connexion à ce serveur s’est terminé en erreur précédemment. Le serveur doit être redéfini avant d’exécuter CONNECT_SERVER. 
1060,L'identifiant de base de données ne peut pas être à blanc.
1062,Impossible d’accéder au fichier >S< , il est connecté à une connexion de serveur de BD incorrecte (DSN >S<).
* ********************************************************************************
* RUNTIME MESSAGES USED BY THE X_UIM MANAGER - TRANSLATION IS STRONGLY RECOMMENDED
* ********************************************************************************
0272,Police(~F)
0301,Il est impossible de trouver une police de caractères fixe.
0302,Entrée de donnée invalide dans une zone numérique.
0303,Entrée de donnée invalide dans une zone alphanumérique.
0304,Le nombre de positions décimales spécifié est invalide.
0305,Trop de positions spécifiées pour une zone numérique.
0306,Trop de caractères spécifiés pour une zone alphanumérique.
0307,Code erreur >D< indéfini.
0308,Caractère blanc non autorisé dans cette zone.
0309,Caractère non numérique inséré dans une zone numérique.
0310,La zone n'est pas Modulo 10.
0311,La zone n'est pas Modulo 11.
0312,La zone ne peut pas être laissée à blanc
0314,Le premier caractère spécifié est invalide.
0906,Données incorrectes dans des zones date, heure ou horodatage. 
0421,Cette zone n'accepte que des données DBCS
0422,Vous pouvez saisir soit des données DBCS, soit des données SBCS, mais pas les deux pour cette zone
0553,Cette zone n'accepte que des données SBCS
0315,Le texte sur les "Boutons" est trop grand pour autoriser un défilement.
0316,Le débogage n'est pas supporté par ce système d'exploitation.
0317,Trop de caractères DBCS saisis dans cette zone.
0318,Exemple de Message >L< >S<.
0319,Impossible de démarrer la session dans >S<. Code retour = >L<.
0320,Le message >L< n'existe pas dans la table de définition des messages d'avertissement.
0321,Caractère invalide dans le nom de zone.
0338,Il faut régénérer et recompiler le process en cours avec la dernière version pour pouvoir l'utiliser dans ce contexte.
0551,>S< est un FORMULAIRE et ne peut pas être appelé avec la méthode d'invocation utilisée.
0552,>S< est une FONCTION et ne peut pas être appelé avec la méthode d'invocation utilisée.
0583,>S< est un PROCESS et ne peut pas être appelé avec la méthode d'invocation utilisée.   
0764,Débogueur LANSA
* The following text is used in 1st level message so it is limited to 128 characters.
0838,Le détail de l'erreur est enregistré dans x_err.log - voir le 2ème niveau. Envoyez-le au support en signalant le problème.
* The following message text is kept to a minimum so it does not get truncated when long filenames are used.
0839,>S<. Le nom de fichier peut être copié et collé.
0907,La zone >S< est une zone RDMLX qui ne peut être utilisée dans un DISPLAY, REQUEST ou POP_UP à partir d'une application Web.
0944,La zone doit être remplie.
1013,Si *JOB est précisé pour la table Client-vers-Serveur ou Serveur-vers-Client, il doit aussi être précisé pour l'autre table.
1068,Commande DISPLAY/REQUEST/POP_UP inattendue dans le process >S< fonction >S<.
* *********************************************************************
* RUNTIME MESSAGES USED BY LIMPORT - TRANSLATION IS RECOMMENDED
* *********************************************************************
0844,L'identifiant de partition '>S<' doit comporter au moins 3 caractères.
0899,Erreur lors de la traduction Blob vers caractère en colonne '>S<'. Envoyez le dossier d'import au support. Les trois premiers caractères du nom de colonne identifient le fichier ayant le problème.
0941,Le nom de la langue par défaut n'a pas été inclus dans LXXBDF par le système d'export. Aucun traitement spécifique ne sera effectué pour la langue par défaut.
0942,La langue par défaut de la partition cible ne peut être déterminée. Aucun traitement spécifique ne sera effectué pour la langue par défaut.
0943,La langue d'export par défaut '>S<' sera mappée sur la langue par défaut de l'environnement cible '>S<' 
0953,Publication du WAM '>S<' routine Web '>S<' (version >D<) Service technologique '>S<:>S<' et langue '>S<'.
0954,Publication des variables référencées pour le WAM '>S<' routine Web '>S<' (version >D<) Service technologique  '>S<:>S<' et langue '>S<'.
0955,Publication du Weblet '>S<' (version >D<) Service technologique '>S<:>S<' et langue '>S<'.
0956,Publication des variables référencées pour le Weblet '>S<' (version >D<) Service technologique '>S<:>S<' et langue '>S<'.
0957,Suppression du WAM '>S<' routine Web '>S<' Service technologique '>S<:>S<' publié.
0958,Suppression variables référencées publiées pour le WAM '>S<' routine Web '>S<' Service technologique '>S<:>S<'.
0959,Suppression du  Weblet '>S<' Service technologique '>S<:>S<' publié.
0960,Suppression variables référencées publiées pour le Weblet '>S<' Service technologique '>S<:>S<'.
0961,Erreur de publication du document : '>S<'.
0962,Erreur de suppression du document publié : '>S<'.
0967,Publication du Service Technologique '>S<:>S<' document '>S<'.
0968,Suppression du Service Technologique '>S<:>S<' document '>S<' publié.
0969,Enregistrement du Service Technologique '>S<:>S<' document '>S<'.
0970,Erreur d'enregistrement du document: '>S<'.
0972,Nettoyage du cache des documents WAM...
0973,Nettoyage du cache des documents WAM terminé.
0974,Erreur de nettoyage du cache des documents WAM : '>S<'.
0975,Document '>S<' non supprimé du cache des documents WAM.
1027,Analyseur XML/Processeur XSLT non installés.
1028,L'import ne peut pas publier des documents XML. L'analyseur XML et le processeur XSLT nécessaires ne sont pas disponibles
1064,Définition des données XSL pour le Weblet '>S<' (Set >D<) Service Technologique '>S<:>S<' et langue '>S<'.
1065,Définition des données pour la WebRoutine '>S<' (Set >D<) du WAM '>S<' Service Technologique '>S<:>S<' et langue '>S<'.
1086,ATTENTION: Document >S< non publié correctement. Il ne fonctionnera peut-être pas comme attendu.
* These messages MUST be these numbers as they are generated by 
* X_Check_VN()
1011,Vous ne pouvez pas utiliser d'espace dans l'identifiant de partition '>S<'
1015,L'identifiant de partition '>S<' ne peut pas être laissé à blanc
1016,Le premier caractère de l'identifiant de partition '>S<' est incorrect
1018,Caractère incorrect dans l'identifiant de partition '>S<'
1069,Version d'export trouvée >S<.
1070,La version d'export n'est pas supportée. Vous devez installer une version plus récente de LANSA pour utiliser cet export.
1071,L'export contient des colonnes de données UTF-8 mais la version d'export ne le supporte pas. Le système d'export est peut-être incorrect.
1078,La partition '>S<' n'existe pas et l'export ne contient pas de définition de partition.
1111,.
* *********************************************************************
* OAM COMPILE AND SQL TABLE BUILD MESSAGES - TRANSLATION IS RECOMMENDED
* *********************************************************************
0250,La création/altération de la table >S< a démarré.
0251,La création de l'index >S< a démarré.
0252,La création de la vue >S< a démarré.
0253,La création/altération de la table >S< est terminée.
0254,La création de l'index >S< est terminée.
0255,La création de la vue >S< est terminée.
0256,Impossible de supprimer >S< pour >S<. Erreur SQL = >L<.
0257,>S< créé/modifié pour >S< dans la collection >S<.
0258,Impossible de créer/modifier >S< pour >S< dans la collection >S<. Erreur SQL = >L<.
0322,Impossible de sauvegarder les données pour >S<. Erreur SQL = >L<.
0830,Erreur >L< pendant la connexion à la base >S< de type >S<.
0845,>S< ignoré pour >S< dans la collection >S<.
1120,Le fichier >S< de la bibliothèque >S< ne peut pas être construit car le nom >S< >S< existe déjà dans la base de données. Résolvez le nom et soumettez la compilation à nouveau.
1123,>S<, >S<, existe déjà dans la collection >S<.
1141,Impossible de "Reconstruire index et vues" du fichier >S< car le nom de la table correspondante, >S<, a été modifié en >S<. "Reconstruire la table" est nécessaire.
* *********************************************************************
* ERROR HANDLING MESSAGES - TRANSLATION IS RECOMMENDED
* *********************************************************************
1033,Process
0261,Fonction
0717,Composant
0262,Ligne
0263,Routine
0264,Message
0265,Inconnu / Inapplicable
0266,Avertissement
0267,Erreur Fatale
0268,Table SQL 
0269,Code Erreur SQL
0270,Message d'Erreur OS
0271,Numéro de Message d'Erreur OS
0408,Zone
0409,Fichier
0410,Bibliothèque
0554,Événement: >S<
0555,Débogage: >S<
0908,L'import contient des objets référentiel RDMLX mais la partition cible, >S<, n'est pas paramétrée pour RDMLX. Aucun élément n'a été importé.
0924,La définition de partition ne peut pas être importée car elle n'est pas configurée pour RDMLX, mais la partition cible elle l'est. 
1125,Vue logique
1142,Field / Component
1150,ActiveX
1151,Bitmap
1152,Cursor
1153,External Resource
1154,Icon
1155,Visual Style
1156,Web Service
1157,.NET Component
1158,Reusable Part
1159,Business Object
1160,Web Application Module
* *********************************************************************
* HELP DIALOG LABELS - TRANSLATION IS RECOMMENDED
* *********************************************************************
0733,Sommaire
0734,Index
0735,Process
0736,Fonctions
0737,Zones
0738,Cacher
0739,Précédent
0740,Suivant
0741,Formulaire
0742,Formulaires
0743,Composants
* *********************************************************************
* HELP TEXT ERROR MESSAGES - TRANSLATION IS RECOMMENDED
* N.B. Msgs 761, 762 and 763 are provided to WinHelp which must have
* All quotes chars (' & ") 'escaped'. That is \' & \"
* *********************************************************************
0751, - Description de l\'objet non trouvée.
0752,L\'environnement de développement LANSA n\'est pas installé : le fichier d\'aide par défaut est introuvable. Utilisez le paramètre HLPF sur la ligne de commande pour préciser nom et emplacement du fichier d\'aide.
0753,Les fichiers d\'aide >S< et >S< n\'existent pas. Erreur de configuration ou d\'installation.
0754,Le fichier d\'aide >S< n\'existe pas.  Erreur de configuration ou d\'installation.
0761,Erreur concernant le fichier d\'aide
0762,Les mots-clés \">S<\" et \">S<\" n\'existent pas dans \">S<\". Contactez le responsable de l\'application.
0763,Le mot-clé \">S<\" n\'existe pas dans \">S<\". Contactez le responsable de l\'application.
0901,Le fichier d’aide n’existe pas. Utiliser le paramètre de ligne de commande HLPF pour préciser nom et chemin du fichier d’aide
* *****************************************************************
* MESSAGES USED BY THE ACONFIG ROUTINE - TRANSLATION IS RECOMMENDED
* *****************************************************************
0294,Fichier >S< introuvable. Merci de vérifier lecteur et chemin d'accès précisés et de réessayer.
0295,Erreur pendant la sauvegarde de la version en cours de >S<. Les modifications n'ont pas été effectuées. Le fichier reste inchangé.
0296,Les fichiers CONFIG.SYS/AUTOEXEC.BAT en cours ont été sauvegardés sous le nom >S<. Utilisez ce fichier pour restaurer la configuration précédente.
0297,Erreur fatale pendant la modification de >S<. Modification non effectuées. Fichier inchangé.
0298,Erreur fatale pendant le remplacement de >S<. Récupérez la version sauvegardée avant de continuer.
0299,Modification de la configuration système terminée. Gardez les copies de sauvegarde tant que la nouvelle configuration n'a pas été utilisée avec succès.
0412,Utilitaire de configuration (ACONFIG)
0413,Messages de l'utilitaire de configuration
0414,L'utilitaire de configuration a terminé. Consultez les messages précédents puis OK pour terminer l'exécution.
0417, >L< erreurs pendant la modification de votre configuration.
* *****************************************************************
* MESSAGES USED BY EXTENDED BIFS - TRANSLATION IS RECOMMENDED
* *****************************************************************
0400,Connexion à l'environnement de développement LANSA impossible, la dll (objet partagé) >S< ne peut pas être chargée.
0401,Connexion à l'environnement de développement LANSA impossible, incompatibilité de point d'entrée de dll(objet partagé).
0402,Erreur au lancement de l'environnement de développement LANSA.
0403,Erreur de l'interface de démarrage de l'environnement de développement LANSA.
0404,Vérification du dongle LANSA.
0405,Erreur fatale dans l'environnement de développement LANSA.
0406,Les nombres d'entrées de liste ne correspondent pas.
0577,Connexion à la MESSAGERIE impossible, la dll partagée >S< n'a pas pu être chargée.
0578,Connexion à la MESSAGERIE impossible, point d'entrée de la dll partagée incorrect.
0765,L'environnement de développement LANSA n'est pas installé correctement.
0766,>S< est au niveau >L< et >S< est au niveau >L<. Vos environnements LANSA de développement et d'exécution ne sont pas compatibles. Vous devriez sans doute re-configurer ou réinstaller LANSA.
* **************************************************************************
* MESSAGES USED BY *PLUGIN COMMUNICATIONS LOGIC - TRANSLATION IS RECOMMENDED
* **************************************************************************
0507,PRR0067: Erreur de communication décodée en ">S<".
0508,PRR0068: Erreur de communication, code >S< reçu.
0509,PRR0069: Nom LU du serveur référencé quand l'erreur s'est produite : ">S<".
0510,PRR0070: Connexion au serveur >S< ..... patientez...
0511,PRR0071: Un serveur de nom symbolique (SSN) ">S<" est déjà défini ET connecté.
0512,PRR0072: Erreur fatale pendant la connexion au serveur  >S<.
0513,Le tampon de communication est trop petit pour contenir l'enregistrement en cours. 
0514,PRR0074: Opération de communication lancée sans démarrage préalable d'une connexion au serveur >S<.
0515,PRR0075: Erreur de communication lors de l'appel X_PDF_Comms_Flush avec le serveur >S<
0516,PRR0076: Erreur de communication - Envoi de longueur d'enregistrement incorrecte.
0517,PRR0077: Erreur de communication en réception du serveur >S<.
0518,PRR0079: Erreur de communication pendant la déconnexion du serveur ">S<".
0519,PRR0078: L'opération demandée a échoué car le serveur ">S<" n'a pas été défini.
0520,PRR0081: Le nom symbolique de serveur (SSN) précisé est incorrect.
0521,PRR0082: La liste de travail >S< est trop volumineuse pour être envoyée à un serveur.
0522,PRR0083: Erreur fatale lors de la conversion de format de >S< du client au serveur ou du serveur au client.
0523,PRR0084: Déconnexion du serveur >S< effectuée automatiquement.
0524,PRR0085: Le fichier précisé est déjà connecté au serveur SSN >S<.
0525,PRR0087: Erreur pendant un "commit" ou un "rollback" vers le serveur >S<.
0526,PRR0086: Le fichier ne peut pas être déconnecté, il est actuellement connecté au serveur >S<
0527,PRR0070: Connexion au serveur >S< ..... patientez...
0528,PRR0071: Un serveur de nom symbolique (SSN) ">S<" est déjà défini ET connecté.
0529,PRR0072: Erreur fatale pendant la connexion au serveur  >S<.
0530,PRR0073: Erreur fatale de communication lors du transfert de tampon vers le serveur >S<.
0531,PRR0074: Opération de communication lancée sans démarrage préalable d'une connexion au serveur >S<.
0532,PRR0075: Erreur de communication lors de l'appel X_PDF_Comms_Flush avec le serveur >S<
0533,PRR0076: Erreur de communication - Envoi de longueur d'enregistrement incorrecte.
0534,PRR0077: Erreur de communication en réception du serveur >S<.
0535,PRR0079: Erreur de communication pendant la déconnexion du serveur ">S<".
0536,PRR0078: L'opération demandée a échoué car le serveur ">S<" n'a pas été défini.
0537,PRR0080: Connexion au serveur IBM i >S<.>S< parfaitement établi(e).
0538,PRR0081: Le nom symbolique de serveur (SSN) précisé est incorrect.
0539,PRR0082: La liste de travail >S< est trop volumineuse pour être envoyée à un serveur.
0540,PRR0083: Erreur fatale lors de la conversion de format de >S< du client au serveur ou du serveur au client.
0541,PRR0084: Déconnexion du serveur >S< effectuée automatiquement.
0542,PRR0085: Le fichier précisé est déjà connecté au serveur SSN >S<.
0543,PRR0087: Erreur pendant un "commit" ou un "rollback" vers le serveur >S<.
0544,PRR0086: Le fichier ne peut pas être déconnecté, il est actuellement connecté au serveur >S<
0546,Le nom de votre station LANSA est >S<.
0548,Vous avez modifié les informations de partition. S'il s'agit d'une NOUVELLE partition, vous devriez effectuer un *LIMPORT (Répertoire local) à partir du répertoire NEWPART sur votre CD-ROM "LANSA Logiciel pour Windows" afin que la nouvelle partition soit correctement initialisée.
0549,Confirmez la spécification d'identifiant de Partition différent.
0550,Les données que vous importez ont été exportées de la partition >S<. Vous souhaitez les importer dans la partition >S<. Etes vous VRAIMENT CERTAIN de vouloir poursuivre cette opération d'import ?
1053,PRR0088: Un maximum de 100 zones et 20 zones clé peuvent être utilisées dans une opération d'I/O si vous êtes connecté à un serveur défini par la fonction intégrée DEFINE_OS_400_SERVER. Pour éviter cette restriction, utilisez la fonction intégrée DEFINE_ANY_SERVER.
* ************************************************************************
* MESSAGES USED BY THE DEPLOYMENT TOOL - TRANSLATION IS RECOMMENDED
* ************************************************************************
0661,Répertoire &1 créé
0662,A1320
0663,Erreur de création du répertoire &1
0664,A1320
0665,Copie du fichier &1 effectuée
0666,A0500
0667,Erreur de copie du fichier &1 
0668,A0500
0669,          &1 messages d'achèvement
0670,N0070
0671,          &1 messages d'attention
0672,N0070
0673,          &1 messages d'erreur fatale
0674,N0070
0675,Installation du progiciel - &1 - démarrée 
0676,A0080
0677,Installation du progiciel - &1 - terminée
0678,A0080
0679,Installation du progiciel - &1 - terminée avec erreurs
0680,A0080
0681,Définition du fichier &1 modifiée, recompilation nécessaire
0682,A0100
0683,Données du fichier &1 déchargées
0684,A0100
0685,Erreur de déchargement des données du fichier &1 
0686,A0100
0687,Recompilation du fichier &1 terminée
0688,A0100
0689,Erreur de compilation du fichier &1
0690,A0100
0691,Import des données internes LANSA en cours 
0692, 
0693,Import des données internes LANSA terminé
0694,
0695,Erreur pendant l'import des données internes LANSA 
0696,
0697,Chargement des données du fichier &1 terminé 
0698,A0100
0699,Erreur pendant le chargement des données du fichier &1
0700,A0100
1171,Déchargement des données non effectué pour &1 car la table n'existe pas
1772,A0132
1179,Déchargement des données non effectué pour &1 car l'OAM n'existe pas
1180,A0132
0888,- &1 supprimé 
0889,A1000
0890,- &1 non supprimé 
0891,A1000
0987,Objet &1 compilé
